id,County,State,Event,Date,Households,Participants
02020,Anchorage Municipality,AK,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
02020,Anchorage Municipality,AK,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
02020,Anchorage Municipality,AK,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,2,2
02020,Anchorage Municipality,AK,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,3,4
02020,Anchorage Municipality,AK,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
02020,Anchorage Municipality,AK,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
02020,Anchorage Municipality,AK,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
02020,Anchorage Municipality,AK,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,2,2
02020,Anchorage Municipality,AK,Why Do We Call Them Kivas?,2020-08-27,2,2
02020,Anchorage Municipality,AK,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,2,2
02020,Anchorage Municipality,AK,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
02020,Anchorage Municipality,AK,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
02020,Anchorage Municipality,AK,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
02020,Anchorage Municipality,AK,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,3,3
02020,Anchorage Municipality,AK,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,2,2
02020,Anchorage Municipality,AK,Crow Canyon Annual Meeting,2020-10-10,2,2
02020,Anchorage Municipality,AK,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,2,2
02020,Anchorage Municipality,AK,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
02020,Anchorage Municipality,AK,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
02020,Anchorage Municipality,AK,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
02020,Anchorage Municipality,AK,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,2,2
02020,Anchorage Municipality,AK,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
02020,Anchorage Municipality,AK,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,2,2
21005,Anderson County,KY,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
47001,Anderson County,TN,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
24003,Anne Arundel County,MD,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
24003,Anne Arundel County,MD,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
24003,Anne Arundel County,MD,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
24003,Anne Arundel County,MD,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
24003,Anne Arundel County,MD,Why Do We Call Them Kivas?,2020-08-27,1,1
24003,Anne Arundel County,MD,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
24003,Anne Arundel County,MD,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
24003,Anne Arundel County,MD,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
24003,Anne Arundel County,MD,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
24003,Anne Arundel County,MD,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
27003,Anoka County,MN,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
27003,Anoka County,MN,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
27003,Anoka County,MN,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
27003,Anoka County,MN,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
04001,Apache County,AZ,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
04001,Apache County,AZ,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
04001,Apache County,AZ,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
04001,Apache County,AZ,Four Corners Lecture Series Presents Edward Box III,2020-05-28,2,2
04001,Apache County,AZ,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
04001,Apache County,AZ,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
04001,Apache County,AZ,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
04001,Apache County,AZ,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
04001,Apache County,AZ,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
04001,Apache County,AZ,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,2,2
04001,Apache County,AZ,Why Do We Call Them Kivas?,2020-08-27,3,3
04001,Apache County,AZ,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
04001,Apache County,AZ,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,5,5
04001,Apache County,AZ,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
04001,Apache County,AZ,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
04001,Apache County,AZ,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
04001,Apache County,AZ,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
04001,Apache County,AZ,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
48007,Aransas County,TX,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
48007,Aransas County,TX,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
08005,Arapahoe County,CO,Climate and Culture Online Seminar,2020-01-24,4,4
08005,Arapahoe County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,22,24
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,9,9
08005,Arapahoe County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,5,5
08005,Arapahoe County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,4,4
08005,Arapahoe County,CO,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,7,7
08005,Arapahoe County,CO,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,8,8
08005,Arapahoe County,CO,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,14,14
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,10,10
08005,Arapahoe County,CO,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,5,5
08005,Arapahoe County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,9,9
08005,Arapahoe County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,11,11
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Edward Box III,2020-05-28,14,14
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,18,18
08005,Arapahoe County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,15,15
08005,Arapahoe County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,18,18
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,16,16
08005,Arapahoe County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,12,12
08005,Arapahoe County,CO,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,15,15
08005,Arapahoe County,CO,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,15,15
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,20,21
08005,Arapahoe County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,13,13
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,16,16
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,16,16
08005,Arapahoe County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,15,15
08005,Arapahoe County,CO,Why Do We Call Them Kivas?,2020-08-27,13,13
08005,Arapahoe County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,13,13
08005,Arapahoe County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,14,14
08005,Arapahoe County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,11,11
08005,Arapahoe County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,16,16
08005,Arapahoe County,CO,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,16,16
08005,Arapahoe County,CO,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,13,13
08005,Arapahoe County,CO,Crow Canyon Annual Meeting,2020-10-10,6,6
08005,Arapahoe County,CO,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,10,10
08005,Arapahoe County,CO,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,9,9
08005,Arapahoe County,CO,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,12,12
08005,Arapahoe County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,16,16
08005,Arapahoe County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,9,9
08005,Arapahoe County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,6,6
08005,Arapahoe County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,14,14
08007,Archuleta County,CO,Climate and Culture Online Seminar,2020-01-24,5,5
08007,Archuleta County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,6,6
08007,Archuleta County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,9,9
08007,Archuleta County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,7,7
08007,Archuleta County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,6,6
08007,Archuleta County,CO,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,2,2
08007,Archuleta County,CO,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
08007,Archuleta County,CO,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,7,7
08007,Archuleta County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
08007,Archuleta County,CO,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,2,2
08007,Archuleta County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
08007,Archuleta County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
08007,Archuleta County,CO,Four Corners Lecture Series Presents Edward Box III,2020-05-28,3,3
08007,Archuleta County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
08007,Archuleta County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,4,4
08007,Archuleta County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,3,3
08007,Archuleta County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,5,5
08007,Archuleta County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
08007,Archuleta County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,8,8
08007,Archuleta County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,3,3
08007,Archuleta County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
08007,Archuleta County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
08007,Archuleta County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
08007,Archuleta County,CO,Why Do We Call Them Kivas?,2020-08-27,2,2
08007,Archuleta County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,2,2
08007,Archuleta County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
08007,Archuleta County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
08007,Archuleta County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,3,3
08007,Archuleta County,CO,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
08007,Archuleta County,CO,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
08007,Archuleta County,CO,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
08007,Archuleta County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
08007,Archuleta County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
08007,Archuleta County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
08007,Archuleta County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,4,4
08007,Archuleta County,CO,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,1,1
51013,Arlington County,VA,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
51013,Arlington County,VA,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
51013,Arlington County,VA,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
51013,Arlington County,VA,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
51013,Arlington County,VA,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
51013,Arlington County,VA,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
51013,Arlington County,VA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
51013,Arlington County,VA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
51013,Arlington County,VA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,2,2
51013,Arlington County,VA,Why Do We Call Them Kivas?,2020-08-27,2,2
51013,Arlington County,VA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
51013,Arlington County,VA,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,5,5
51013,Arlington County,VA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
51013,Arlington County,VA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
